Country,Brannd,Model,Storage Variant,Color 1,Color 2,Color 3,Color 4,Color 5,Color 6,Color 7,Color 8,Color 9,Color 10,Color 11,Color 12,Color 13,Color 14
Hungary,Apple,i13,512 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Hungary,Apple,i13,512 GB ,(PRODUCT) RED,Blue,Green,Midnight,Pink,White Titanium,,,,,,,,
Hungary,Apple,i13,64 GB,(PRODUCT) RED,Black,Blue,Green,Purple,White,,,,,,,,
Hungary,Apple,i13 Mini,128 GB,(PRODUCT) RED,Black,Blue,Green,Midnight,Pink,Purple,Starlight,White,,,,,
Hungary,Apple,i13 Mini,256 GB,(PRODUCT) RED,Black,Blue,Green,Midnight,Pink,Purple,Starlight,White,,,,,
Hungary,Apple,i13 Mini,512 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Hungary,Apple,i13 Mini,64 GB,(PRODUCT) RED,Black,Blue,Green,Purple,White,,,,,,,,
Hungary,Apple,i13 Pro,1 TB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Hungary,Apple,i13 Pro,128 GB,Alpine Green,Blue,Gold,Graphite,Sierra Blue,Silver,,,,,,,,
Hungary,Apple,i13 Pro,256 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Hungary,Apple,i13 Pro,512 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Hungary,Apple,i13 Pro Max,1 TB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Hungary,Apple,i13 Pro Max,128 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Hungary,Apple,i13 Pro Max,256 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Hungary,Apple,i13 Pro Max,512 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Hungary,Apple,i14,128 GB,(PRODUCT) RED,Black,Blue,Midnight,Purple,Starlight,White,Yellow,,,,,,
Hungary,Apple,i14,256 GB,(PRODUCT) RED,Black,Blue,Midnight,Purple,Starlight,White,Yellow,,,,,,
Hungary,Apple,i14,512 GB,(PRODUCT) RED,Black,Blue,Midnight,Purple,Starlight,White,Yellow,,,,,,
Hungary,Apple,i14 Plus,128 GB,(PRODUCT) RED,Black,Blue,Midnight,Purple,Starlight,White,Yellow,,,,,,
Hungary,Apple,i14 Plus,256 GB,(PRODUCT) RED,Black,Blue,Midnight,Purple,Starlight,White,Yellow,,,,,,
Hungary,Apple,i14 Plus,512 GB,(PRODUCT) RED,Black,Blue,Midnight,Purple,Starlight,White,Yellow,,,,,,
Hungary,Apple,i14 Pro,1 TB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Hungary,Apple,i14 Pro,128 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Hungary,Apple,i14 Pro,256 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Hungary,Apple,i14 Pro,512 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Hungary,Apple,i14 Pro Max,1 TB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Hungary,Apple,i14 Pro Max,128 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Hungary,Apple,i14 Pro Max,256 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Hungary,Apple,i14 Pro Max,512 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Hungary,Apple,i15,128 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Hungary,Apple,i15,256 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Hungary,Apple,i15,512 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Hungary,Apple,i15 Plus,128 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Hungary,Apple,i15 Plus,256 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Hungary,Apple,i15 Plus,512 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Hungary,Apple,i15 Pro,1 TB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Hungary,Apple,i15 Pro,128 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Hungary,Apple,i15 Pro,256 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Hungary,Apple,i15 Pro,512 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Hungary,Apple,i15 Pro Max,1 TB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Hungary,Apple,i15 Pro Max,256 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Hungary,Apple,i15 Pro Max,512 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Hungary,Apple,iSE2,128 GB,(PRODUCT) RED,Black,White,,,,,,,,,,,
Hungary,Apple,iSE2,256 GB,(PRODUCT) RED,Black,White,,,,,,,,,,,
Hungary,Apple,iSE2,64 GB,(PRODUCT) RED,Black,White,,,,,,,,,,,
Hungary,Apple,iSE3,128 GB,(PRODUCT) RED,Midnight,Starlight,,,,,,,,,,,
Hungary,Apple,iSE3,256 GB,(PRODUCT) RED,Midnight,Starlight,,,,,,,,,,,
Hungary,Apple,iSE3,64 GB,(PRODUCT) RED,Midnight,Starlight,,,,,,,,,,,
Hungary,Google,Pixel 6a,128 GB,Chalk,Charcoal,Sage,,,,,,,,,,,
Hungary,Google,Pixel 7,128 GB,Lemongrass,Obsidian,Snow,,,,,,,,,,,
Hungary,Google,Pixel 7,256 GB,Lemongrass,Obsidian,Snow,,,,,,,,,,,
Hungary,Google,Pixel 7 Pro,128 GB,Hazel,Obsidian,Snow,,,,,,,,,,,
Hungary,Google,Pixel 7a,128 GB,Charcoal,Coral,Sea,Snow,,,,,,,,,,
Hungary,Google,Pixel 8,128 GB,Hazel,Obsidian,Rose,,,,,,,,,,,
Hungary,Google,Pixel 8,256 GB,Hazel,Obsidian,Rose,,,,,,,,,,,
Hungary,Google,Pixel 8 Pro,128 GB,Bay Blue,Obsidian,Porcelain,,,,,,,,,,,
Hungary,Google,Pixel 8 Pro,256 GB,Bay Blue,Obsidian,Porcelain,,,,,,,,,,,
Hungary,Google,Pixel 8 Pro,512 GB,Obsidian,,,,,,,,,,,,,
Hungary,Samsung,S21,128 GB,Phantom Grey,Phantom Pink,Phantom Violet,Phantom White,,,,,,,,,,
Hungary,Samsung,S21,256 GB,Phantom Grey,Phantom Pink,Phantom Violet,Phantom White,,,,,,,,,,
Hungary,Samsung,S21 FE,128 GB,Graphite,Lavender,Olive,White,,,,,,,,,,
Hungary,Samsung,S21 FE,256 GB,Graphite,Lavender,Olive,White,,,,,,,,,,
Hungary,Samsung,S21 Ultra,128 GB,Phantom Black,Phantom Brown,Phantom Navy,Phantom Silver,Phantom Titanium,,,,,,,,,
Hungary,Samsung,S21 Ultra,256 GB,Phantom Black,Phantom Brown,Phantom Navy,Phantom Silver,Phantom Titanium,,,,,,,,,
Hungary,Samsung,S21 Ultra,512 GB,Phantom Black,Phantom Brown,Phantom Navy,Phantom Silver,Phantom Titanium,,,,,,,,,
Hungary,Samsung,S21+,128 GB,Phantom Black,Phantom Gold,Phantom Red,Phantom Silver,Phantom Violet,,,,,,,,,
Hungary,Samsung,S21+,256 GB,Phantom Black,Phantom Gold,Phantom Red,Phantom Silver,Phantom Violet,,,,,,,,,
Hungary,Samsung,S22,128 GB,Black,Cream,Green,Grey,Lavender,Pink,Purple,Sky Blue,White,,,,,
Hungary,Samsung,S22,256 GB,Black,Cream,Green,Grey,Lavender,Pink,Purple,Sky Blue,White,,,,,
Hungary,Samsung,S22 Ultra,1 TB,Black,Burgundy,Phantom Black,,,,,,,,,,,
Hungary,Samsung,S22 Ultra,128 GB,Black,Brown,Burgundy,Graphite,Phantom Black,Red,Sky Blue,White,,,,,,
Hungary,Samsung,S22 Ultra,256 GB,Black,Brown,Burgundy,Graphite,Green,Phantom Black,Red,Sky Blue,White,,,,,
Hungary,Samsung,S22 Ultra,512 GB,Black,Brown,Burgundy,Graphite,Phantom Black,Red,Sky Blue,White,,,,,,
Hungary,Samsung,S22+,128 GB,Black,Cream,Green,Grey,Pink,Purple,Sky Blue,White,,,,,,
Hungary,Samsung,S22+,256 GB,Black,Cream,Green,Grey,Pink,Purple,Sky Blue,White,,,,,,
Hungary,Samsung,S23,128 GB,Black,Cream,Graphite,Green,Lavender,Lime,,,,,,,,
Hungary,Samsung,S23,256 GB,Black,Cream,Graphite,Green,Lavender,Lime,,,,,,,,
Hungary,Samsung,S23 FE,128 GB,Cream,Graphite,Mint,Purple,,,,,,,,,,
Hungary,Samsung,S23 FE,256 GB,Cream,Graphite,Mint,Purple,,,,,,,,,,
Hungary,Samsung,S23 Ultra,1 TB,Black,Cream,Graphite,Green,Lavender,Lime,Red,Sky Blue,,,,,,
Hungary,Samsung,S23 Ultra,256 GB,Black,Cream,Graphite,Green,Lavender,Lime,Red,Sky Blue,,,,,,
Hungary,Samsung,S23 Ultra,512 GB,Black,Cream,Graphite,Green,Lavender,Lime,Red,Sky Blue,,,,,,
Hungary,Samsung,S23+,256 GB,Black,Cream,Graphite,Green,Lavender,Lime,,,,,,,,
Hungary,Samsung,S23+,512 GB,Black,Cream,Graphite,Green,Lavender,Lime,,,,,,,,
Hungary,Samsung,S24,128 GB,Blue,Cream,Green,Grey,Purple,,,,,,,,,
Hungary,Samsung,S24,256 GB,Blue,Cream,Green,Grey,Purple,,,,,,,,,
Hungary,Samsung,S24 Ultra,1 TB,Black,Blue,Green,Grey,Orange,Violet,Yellow,,,,,,,
Hungary,Samsung,S24 Ultra,256 GB,Black,Blue,Green,Grey,Orange,Violet,Yellow,,,,,,,
Hungary,Samsung,S24 Ultra,512 GB,Black,Blue,Green,Grey,Orange,Violet,Yellow,,,,,,,
Hungary,Samsung,S24+,256 GB,Blue,Green,Orange,,,,,,,,,,,
Hungary,Samsung,S24+,512 GB,Blue,Green,Orange,,,,,,,,,,,
Hungary,Samsung,Z Flip3,128 GB,Cream,Green,Grey,Lavender,Phantom Black,Phantom Silver,Pink,White,,,,,,
Hungary,Samsung,Z Flip3,256 GB,Cream,Green,Grey,Phantom Black,Phantom Silver,Pink,White,,,,,,,
Hungary,Samsung,Z Flip4,128 GB,Blue,Bora Purple,Graphite,Pink,Pink Gold,Purple,,,,,,,,
Hungary,Samsung,Z Flip4,256 GB,Blue,Bora Purple,Graphite,Pink,Pink Gold,Purple,,,,,,,,
Hungary,Samsung,Z Flip4,512 GB,Blue,Bora Purple,Graphite,Pink,Pink Gold,Purple,,,,,,,,
Hungary,Samsung,Z Flip5,256 GB,Blue,Cream,Graphite,Green,Grey,Lavender,Mint,Yellow,,,,,,
Hungary,Samsung,Z Flip5,512 GB,Blue,Cream,Graphite,Green,Grey,Lavender,Mint,Yellow,,,,,,
Hungary,Samsung,Z Fold3,256 GB,Phantom Black,Phantom Green,Phantom Silver,,,,,,,,,,,
Hungary,Samsung,Z Fold3,512 GB,Phantom Black,Phantom Silver,,,,,,,,,,,,
Hungary,Samsung,Z Fold4,1 TB,Beige,Green,Grey Green,Phantom Black,,,,,,,,,,
Hungary,Samsung,Z Fold4,256 GB,Beige,Burgundy,Green,Grey Green,Phantom Black,,,,,,,,,
Hungary,Samsung,Z Fold4,512 GB,Beige,Burgundy,Green,Grey Green,Phantom Black,,,,,,,,,
Hungary,Samsung,Z Fold5,1 TB,Blue,Cream,Grey,Icy Blue,Phantom Black,,,,,,,,,
Hungary,Samsung,Z Fold5,256 GB,Blue,Cream,Grey,Icy Blue,Phantom Black,,,,,,,,,
Hungary,Samsung,Z Fold5,512 GB,Blue,Cream,Grey,Icy Blue,Phantom Black,,,,,,,,,
Hungray,Apple,i15,128 GB,Blue,,,,,,,,,,,,,
Ireland,Samsung,A34,128 GB,Awesome Graphite,,,,,,,,,,,,,
Ireland,Samsung,A54,128 GB,Awesome Lime,Awesome Violet,Black,,,,,,,,,,,
Ireland,Apple,i13,128 GB,Blue,Green,Midnight,Pink,Polaris,Red,Rose,,,,,,,
Ireland,Apple,i13,256 GB,Blue,Green,Midnight,Pink,Polaris,Red,Rose,,,,,,,
Ireland,Apple,i13,512 GB,Blue,Green,Midnight,Pink,Polaris,Red,Rose,,,,,,,
Ireland,Apple,i13 Mini,128 GB,Blue,Green,Midnight,Polaris,Red,Rose,,,,,,,,
Ireland,Apple,i13 Mini,256 GB,Blue,Green,Midnight,Polaris,Red,Rose,,,,,,,,
Ireland,Apple,i13 Mini,512 GB,Blue,Green,Midnight,Polaris,Red,Rose,,,,,,,,
Ireland,Apple,i13 Pro,1 TB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Ireland,Apple,i13 Pro,128 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Ireland,Apple,i13 Pro,256 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Ireland,Apple,i13 Pro,512 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Ireland,Apple,i13 Pro Max,1 TB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Ireland,Apple,i13 Pro Max,128 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Ireland,Apple,i13 Pro Max,256 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Ireland,Apple,i13 Pro Max,512 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Ireland,Apple,i14,128 GB,Blue,Midnight,Polaris,Red,Violet,Yellow,,,,,,,,
Ireland,Apple,i14,256 GB,Blue,Midnight,Polaris,Red,Violet,Yellow,,,,,,,,
Ireland,Apple,i14,512 GB,Blue,Midnight,Polaris,Red,Violet,Yellow,,,,,,,,
Ireland,Apple,i14 Plus,128 GB,Blue,Midnight,Polaris,Red,Violet,Yellow,,,,,,,,
Ireland,Apple,i14 Plus,256 GB,Blue,Midnight,Polaris,Red,Violet,Yellow,,,,,,,,
Ireland,Apple,i14 Plus,512 GB,Blue,Midnight,Polaris,Red,Violet,Yellow,,,,,,,,
Ireland,Apple,i14 Pro,1 TB,Deep Purple,Gold,Purple,Silver,Space Black,Star Black,,,,,,,,
Ireland,Apple,i14 Pro,128 GB,Deep Purple,Gold,Purple,Silver,Space Black,Star Black,,,,,,,,
Ireland,Apple,i14 Pro,256 GB,Deep Purple,Gold,Purple,Silver,Space Black,Star Black,,,,,,,,
Ireland,Apple,i14 Pro,512 GB,Deep Purple,Gold,Purple,Silver,Space Black,Star Black,,,,,,,,
Ireland,Apple,i14 Pro Max,1 TB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Ireland,Apple,i14 Pro Max,128 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Ireland,Apple,i14 Pro Max,256 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Ireland,Apple,i14 Pro Max,512 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Ireland,Apple,i15,128 GB,Black,Blue,Green,Pink,Rose,Yellow,,,,,,,,
Ireland,Apple,i15,256 GB,Black,Blue,Green,Pink,Rose,Yellow,,,,,,,,
Ireland,Apple,i15,512 GB,Black,Blue,Green,Pink,Rose,Yellow,,,,,,,,
Ireland,Apple,i15 Plus,128 GB,Black,Blue,Green,Pink,Rose,Yellow,,,,,,,,
Ireland,Apple,i15 Plus,256 GB,Black,Blue,Green,Pink,Rose,Yellow,,,,,,,,
Ireland,Apple,i15 Plus,512 GB,Black,Blue,Green,Pink,Rose,Yellow,,,,,,,,
Ireland,Apple,i15 Pro,1 TB,Titanium Black,Titanium Blue,Titanium Natural,Titanium White,,,,,,,,,,
Ireland,Apple,i15 Pro,128 GB,Titanium Black,Titanium Blue,Titanium Natural,Titanium White,,,,,,,,,,
Ireland,Apple,i15 Pro,256 GB,Titanium Black,Titanium Blue,Titanium Natural,Titanium White,,,,,,,,,,
Ireland,Apple,i15 Pro,512 GB,Titanium Black,Titanium Blue,Titanium Natural,Titanium White,,,,,,,,,,
Ireland,Apple,i15 Pro Max,1 TB,Titanium Black,Titanium Blue,Titanium Natural,Titanium White,,,,,,,,,,
Ireland,Apple,i15 Pro Max,256 GB,Titanium Black,Titanium Blue,Titanium Natural,Titanium White,,,,,,,,,,
Ireland,Apple,i15 Pro Max,512 GB,Titanium Black,Titanium Blue,Titanium Natural,Titanium White,,,,,,,,,,
Ireland,Apple,iSE2,128 GB,Midnight,PRODUCT (Red),Starlight,,,,,,,,,,,
Ireland,Apple,iSE2,256 GB,Midnight,PRODUCT (Red),Starlight,,,,,,,,,,,
Ireland,Apple,iSE2,64 GB,Midnight,PRODUCT (Red),Starlight,,,,,,,,,,,
Ireland,Apple,iSE3,128 GB,Midnight,PRODUCT (Red),Starlight,,,,,,,,,,,
Ireland,Apple,iSE3,256 GB,Midnight,PRODUCT (Red),Starlight,,,,,,,,,,,
Ireland,Apple,iSE3,64 GB,Midnight,PRODUCT (Red),Starlight,,,,,,,,,,,
Ireland,Samsung,S22,128 GB,Green,Phantom Black,Phantom White,Pink Gold,,,,,,,,,,
Ireland,Samsung,S22,256 GB,Green,Phantom Black,Phantom White,Pink Gold,,,,,,,,,,
Ireland,Samsung,S22 Ultra,128 GB,Black,Burgundy,Green,White,,,,,,,,,,
Ireland,Samsung,S22 Ultra,256 GB,Black,Burgundy,Green,White,,,,,,,,,,
Ireland,Samsung,S22 Ultra,512 GB,Black,Burgundy,Green,White,,,,,,,,,,
Ireland,Samsung,S22+,128 GB,Green,Phantom Black,Phantom White,Pink Gold,,,,,,,,,,
Ireland,Samsung,S22+,256 GB,Green,Phantom Black,Phantom White,Pink Gold,,,,,,,,,,
Ireland,Samsung,S23,128 GB,Cream,Green,Lavender,Phantom Black,,,,,,,,,,
Ireland,Samsung,S23,256 GB,Cream,Green,Lavender,Phantom Black,,,,,,,,,,
Ireland,Samsung,S23 FE,128 GB,Cream,Graphite,Mint,Purple,,,,,,,,,,
Ireland,Samsung,S23 Ultra,1 TB,Cream,Green,Lavender,Phantom Black,,,,,,,,,,
Ireland,Samsung,S23 Ultra,256 GB,Cream,Green,Lavender,Phantom Black,,,,,,,,,,
Ireland,Samsung,S23 Ultra,512 GB,Cream,Green,Lavender,Phantom Black,,,,,,,,,,
Ireland,Samsung,S24,128 GB,Amber Yellow,Cobalt purple,Marble Grey,Onyx Black,,,,,,,,,,
Ireland,Samsung,S24,256 GB,Amber Yellow,Cobalt purple,Marble Grey,Onyx Black,,,,,,,,,,
Ireland,Samsung,S24 Ultra,1 TB,Titanium Black,Titanium Grey,Titanium Violet,Titanium Yellow,,,,,,,,,,
Ireland,Samsung,S24 Ultra,256 GB,Titanium Black,Titanium Grey,Titanium Violet,Titanium Yellow,,,,,,,,,,
Ireland,Samsung,S24 Ultra,512 GB,Titanium Black,Titanium Grey,Titanium Violet,Titanium Yellow,,,,,,,,,,
Ireland,Samsung,S24+,128 GB,Amber Yellow,Cobalt purple,Marble Grey,Onyx Black,,,,,,,,,,
Ireland,Samsung,S24+,256 GB,Amber Yellow,Cobalt purple,Marble Grey,Onyx Black,,,,,,,,,,
Ireland,Samsung,Z Flip5,256 GB,Cream,Graphite,Lavender,Mint,,,,,,,,,,
Ireland,Samsung,Z Flip5,512 GB,Cream,Graphite,Lavender,Mint,,,,,,,,,,
Ireland,Samsung,Z Fold5,1 TB,Blue,Cream,Phantom Black,,,,,,,,,,,
Ireland,Samsung,Z Fold5,256 GB,Cream,Icy Blue,Phantom Black,,,,,,,,,,,
Ireland,Samsung,Z Fold5,512 GB,Cream,Icy Blue,Phantom Black,,,,,,,,,,,
Italy,Samsung,A34,128 GB,Awesome Graphite,Awesome Lime,Awesome Silver,Awesome Violet,,,,,,,,,,
Italy,Samsung,A34,256 GB,Awesome Graphite,Awesome Lime,Awesome Silver,Awesome Violet,,,,,,,,,,
Italy,Samsung,A52,128 GB,Awesome Black,Awesome Blue,Awesome Violet,Awesome White,,,,,,,,,,
Italy,Samsung,A53,256 GB,Awesome Black,Awesome Blue,Awesome Peach,Awesome White,,,,,,,,,,
Italy,Samsung,A54,128 GB,Awesome Graphite,Awesome Lime,Awesome Violet,Awesome White,,,,,,,,,,
Italy,Samsung,A54,256 GB,Awesome Graphite,Awesome Lime,Awesome Violet,Awesome White,,,,,,,,,,
Italy,Apple,i13,128 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Italy,Apple,i13,256 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Italy,Apple,i13,512 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Italy,Apple,i13 Mini,128 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Italy,Apple,i13 Mini,256 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Italy,Apple,i13 Mini,512 GB,(PRODUCT) RED,Blue,Green,Midnight,Pink,Starlight,,,,,,,,
Italy,Apple,i13 Pro,1 TB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Italy,Apple,i13 Pro,128 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Italy,Apple,i13 Pro,256 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Italy,Apple,i13 Pro,512 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Italy,Apple,i13 Pro Max,1 TB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Italy,Apple,i13 Pro Max,128 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Italy,Apple,i13 Pro Max,256 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Italy,Apple,i13 Pro Max,512 GB,Alpine Green,Gold,Graphite,Sierra Blue,Silver,,,,,,,,,
Italy,Apple,i14,128 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Italy,Apple,i14,256 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Italy,Apple,i14,512 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Italy,Apple,i14 Plus,128 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Italy,Apple,i14 Plus,256 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Italy,Apple,i14 Plus,512 GB,(PRODUCT) RED,Blue,Midnight,Purple,Starlight,Yellow,,,,,,,,
Italy,Apple,i14 Pro,1 TB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Italy,Apple,i14 Pro,128 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Italy,Apple,i14 Pro,256 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Italy,Apple,i14 Pro,512 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Italy,Apple,i14 Pro Max,1 TB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Italy,Apple,i14 Pro Max,128 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Italy,Apple,i14 Pro Max,256 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Italy,Apple,i14 Pro Max,512 GB,Deep Purple,Gold,Silver,Space Black,,,,,,,,,,
Italy,Apple,i15,128 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Italy,Apple,i15,256 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Italy,Apple,i15,512 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Italy,Apple,i15 Plus,128 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Italy,Apple,i15 Plus,256 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Italy,Apple,i15 Plus,512 GB,Black,Blue,Green,Pink,Yellow,,,,,,,,,
Italy,Apple,i15 Pro,1 TB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Italy,Apple,i15 Pro,128 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Italy,Apple,i15 Pro,256 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Italy,Apple,i15 Pro,512 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Italy,Apple,i15 Pro Max,1 TB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Italy,Apple,i15 Pro Max,256 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Italy,Apple,i15 Pro Max,512 GB,Black Titanium,Blue Titanium,Natural Titanium,White Titanium,,,,,,,,,,
Italy,Apple,iSE2,128 GB,(PRODUCT) RED,Black,White,,,,,,,,,,,
Italy,Apple,iSE2,256 GB,(PRODUCT) RED,Black,White,,,,,,,,,,,
Italy,Apple,iSE2,64 GB,(PRODUCT) RED,Black,White,,,,,,,,,,,
Italy,Apple,iSE3,128 GB,(PRODUCT) RED,Midnight,Starlight,,,,,,,,,,,
Italy,Apple,iSE3,256 GB,(PRODUCT) RED,Midnight,Starlight,,,,,,,,,,,
Italy,Apple,iSE3,64 GB,(PRODUCT) RED,Midnight,Starlight,,,,,,,,,,,
Italy,Samsung,S21,128 GB,Phantom Grey,Phantom Pink,Phantom Violet,Phantom White,,,,,,,,,,
Italy,Samsung,S21,256 GB,Phantom Grey,Phantom Pink,Phantom Violet,Phantom White,,,,,,,,,,
Italy,Samsung,S21 FE,128 GB,Graphite,Lavender,Olive,White,,,,,,,,,,
Italy,Samsung,S21 FE,256 GB,Graphite,Lavender,Olive,White,,,,,,,,,,
Italy,Samsung,S21 Ultra,128 GB,Phantom Black,Phantom Brown,Phantom Navy,Phantom Silver,Phantom Titanium,,,,,,,,,
Italy,Samsung,S21 Ultra,256 GB,Phantom Black,Phantom Brown,Phantom Navy,Phantom Silver,Phantom Titanium,,,,,,,,,
Italy,Samsung,S21 Ultra,512 GB,Phantom Black,Phantom Brown,Phantom Navy,Phantom Silver,Phantom Titanium,,,,,,,,,
Italy,Samsung,S21+,128 GB,Phantom Black,Phantom Gold,Phantom Red,Phantom Silver,Phantom Violet,,,,,,,,,
Italy,Samsung,S21+,256 GB,Phantom Black,Phantom Gold,Phantom Red,Phantom Silver,Phantom Violet,,,,,,,,,
Italy,Samsung,S22,128 GB,Bora Purple,Cream,Graphite,Green,Phantom Black,Phantom White,Pink Gold,Sky Blue,Violet,,,,,
Italy,Samsung,S22,256 GB,Bora Purple,Cream,Graphite,Green,Phantom Black,Phantom White,Pink Gold,Sky Blue,Violet,,,,,
Italy,Samsung,S22 Ultra,1 TB,Burgundy,Graphite,Green,Phantom Black,Phantom White,Red,Sky Blue,,,,,,,
Italy,Samsung,S22 Ultra,128 GB,Burgundy,Graphite,Green,Phantom Black,Phantom White,Red,Sky Blue,,,,,,,
Italy,Samsung,S22 Ultra,256 GB,Burgundy,Graphite,Green,Phantom Black,Phantom White,Red,Sky Blue,,,,,,,
Italy,Samsung,S22 Ultra,512 GB,Burgundy,Graphite,Green,Phantom Black,Phantom White,Red,Sky Blue,,,,,,,
Italy,Samsung,S22+,128 GB,Cream,Graphite,Green,Phantom Black,Phantom White,Pink Gold,Sky Blue,Violet,,,,,,
